SightingDate	fullLocation	StateText	2013
4/25/14 22:15	Columbus, Georgia	Georgia	202824
4/26/13 20:20	Birmingham, Alabama	Alabama	212113
4/26/14 00:00	Inverness, Florida	Florida	7194
4/26/14 21:45	Cincinnati, Ohio	Ohio	297517
4/27/13 01:00	Bandera, Texas	Texas	861
4/27/13 02:30	Snyder, Texas	Texas	11532
4/27/14 04:40	Louisburg, North Carolina	North Carolina	3488
4/27/14 22:34	Deer Park, Washington	Washington	3776
4/28/13 20:30	Safford, Arizona	Arizona	9602
4/28/13 21:00	Bayonne, New Jersey	New Jersey	65028
4/28/13 21:30	Albuquerque, New Mexico	New Mexico	556495
4/28/14 23:30	Sunrise, Florida	Florida	90116
4/28/14 23:50	White Bear Lake, Minnesota	Minnesota	24555
4/29/13 10:50	Santa Fe, New Mexico	New Mexico	69976
4/29/13 22:05	Kuna, Idaho	Idaho	16532
4/29/14 21:30	Coral Springs, Florida	Florida	126604
4/29/14 22:30	Anderson, South Carolina	South Carolina	26985
7/28/13 01:30	Flint, Michigan	Michigan	99763
7/28/13 21:30	Hialeah, Florida	Florida	233394
7/28/14 20:45	Bloomington, Indiana	Indiana	82575
7/29/13 01:15	Wildwood Crest, New Jersey	New Jersey	3226
7/29/13 21:45	Fayetteville, North Carolina	North Carolina	204408
7/29/14 23:50	Manchester, New Hampshire	New Hampshire	110378
7/3/13 03:30	Tigard, Oregon	Oregon	50444
7/3/13 20:47	Orlando, Florida	Florida	255483
7/3/13 21:00	Myrtle Beach, South Carolina	South Carolina	29175
7/3/13 21:15	Paddock Lake, Wisconsin	Wisconsin	3008
7/3/14 22:00	Round Rock, Texas	Texas	109821
7/3/14 22:05	Auburn, Georgia	Georgia	7173
7/30/13 03:40	Pocahontas, Arkansas	Arkansas	6532
7/30/13 12:00	Oshkosh, Wisconsin	Wisconsin	66778
7/30/13 21:30	Selah, Washington	Washington	7398
7/31/14 23:00	Eugene, Oregon	Oregon	159190
7/4/13 21:15	Inverness, Illinois	Illinois	7549
7/4/13 21:15	Naugatuck, Connecticut	Connecticut	31707
7/4/13 21:15	Purcellville, Virginia	Virginia	8606
7/4/13 21:30	Broomfield, Colorado	Colorado	59471
7/4/13 21:40	Golden, Colorado	Colorado	19393
7/4/13 21:40	Westminster, Colorado	Colorado	110945
7/4/13 22:00	O'Fallon, Missouri	Missouri	82809
7/4/13 22:00	Troy, Ohio	Ohio	25445
7/4/13 22:15	Mount Angel, Oregon	Oregon	3405
7/4/13 22:30	Gothenburg, Nebraska	Nebraska	3558
7/4/13 23:00	Whitefish, Montana	Montana	6649
7/4/13 23:15	Kirkland, Washington	Washington	84430
7/4/14 00:00	St. Charles, Missouri	Missouri	67569
7/4/14 00:15	Lynn, Indiana	Indiana	1074
7/4/14 09:00	Hartland, Wisconsin	Wisconsin	9192
7/4/14 21:00	Cape Coral, Florida	Florida	165831
7/4/14 21:00	Charlotte, North Carolina	North Carolina	792862
7/4/14 21:00	Daphne, Alabama	Alabama	23633
7/4/14 21:00	Pompano Beach, Florida	Florida	104410
7/4/14 21:00	Richmond, Virginia	Virginia	214114
7/4/14 21:20	Tucson, Arizona	Arizona	526116
7/4/14 21:30	Cape Canaveral, Florida	Florida	9988
7/4/14 21:45	San Antonio, Texas	Texas	1409019
7/4/14 21:45	Seattle, Washington	Washington	652405
7/4/14 22:00	Bethany Beach, Delaware	Delaware	1122
7/4/14 22:00	West Branch, Iowa	Iowa	2326
7/4/14 22:05	Coos Bay, Oregon	Oregon	15946
7/4/14 22:20	Acworth, Georgia	Georgia	21476
7/4/14 22:30	Livonia, Michigan	Michigan	95208
7/4/14 22:45	Garden Grove, California	California	175140
7/4/14 23:00	Howell, Michigan	Michigan	9557
7/4/14 23:03	Union, Ohio	Ohio	6384
7/5/13 00:00	Elkhart, Indiana	Indiana	51265
7/5/13 22:30	Simi Valley, California	California	126181
7/5/13 23:25	Springboro, Ohio	Ohio	17860
7/5/13 23:30	Rocky River, Ohio	Ohio	19988
7/5/13 23:58	Indianapolis, Indiana	Indiana	843393
7/5/14 00:30	Xenia, Ohio	Ohio	25879
7/5/14 00:45	Booneville, Kentucky	Kentucky	80
7/5/14 21:30	Menifee, California	California	83447
7/5/14 21:30	Philadelphia, Pennsylvania	Pennsylvania	1553165
7/5/14 21:45	Columbus, Ohio	Ohio	822553
7/5/14 21:45	Madison, Indiana	Indiana	12049
7/5/14 22:03	Albany, Oregon	Oregon	51583
7/5/14 22:30	Grand Rapids, Michigan	Michigan	192294
7/5/14 22:40	Philadelphia, Pennsylvania	Pennsylvania	1553165
7/6/13 03:00	Mission Hill, South Dakota	South Dakota	178
7/6/13 19:30	Tucson, Arizona	Arizona	526116
7/6/13 21:00	Beachwood, New Jersey	New Jersey	11172
7/6/13 22:00	New York, New York	New York	8405837
7/6/13 22:10	Manheim, Pennsylvania	Pennsylvania	4866
7/6/13 22:15	Franklin, New Hampshire	New Hampshire	8438
7/6/13 23:00	Goshen, Utah	Utah	935
7/6/13 23:00	Joplin, Missouri	Missouri	50789
7/6/14 12:50	Lafayette, Louisiana	Louisiana	124276
8/28/13 21:00	Sidney, Ohio	Ohio	21006
8/29/13 22:25	Coeur d'Alene, Idaho	Idaho	46402
8/3/13 03:48	Toledo, Ohio	Ohio	282313
8/3/13 17:15	Boynton Beach, Florida	Florida	71097
8/3/13 21:15	Voorheesville, New York	New York	2814
8/3/13 21:18	Pittsburgh, Pennsylvania	Pennsylvania	305841
8/3/13 22:40	Woonsocket, Rhode Island	Rhode Island	41026
8/3/13 23:00	Fresno, California	California	509924
8/3/14 02:00	Tribune, Kansas	Kansas	766
8/3/14 21:15	Senatobia, Mississippi	Mississippi	8034
8/3/14 22:00	Mineral Point, Wisconsin	Wisconsin	2483
8/30/13 04:30	Fort Smith, Arkansas	Arkansas	87650
8/30/13 15:30	Brainerd, Minnesota	Minnesota	13487
8/30/13 19:30	Bristol, Connecticut	Connecticut	60568
8/30/13 20:10	Sedona, Arizona	Arizona	10111
8/30/13 20:30	East Aurora, New York	New York	6234
8/31/13 20:00	Mukwonago, Wisconsin	Wisconsin	7494
8/31/13 21:00	Mukwonago, Wisconsin	Wisconsin	7494
8/31/13 22:30	Danbury, Connecticut	Connecticut	83684
8/31/13 23:29	Orem, Utah	Utah	91648
8/4/13 10:50	Berkley, Michigan	Michigan	15253
8/4/13 21:15	Elkton, Maryland	Maryland	15718
8/4/14 22:01	Chapel Hill, North Carolina	North Carolina	59635
8/4/14 23:00	Chico, California	California	88077
8/5/13 10:30	Oak Island, North Carolina	North Carolina	7216
8/5/13 21:59	Philomath, Oregon	Oregon	4574
8/5/14 00:13	Parma, Ohio	Ohio	80429
8/5/14 00:30	Tustin, California	California	78327
8/5/14 20:50	Mesa, Arizona	Arizona	457587
8/5/14 23:00	Amarillo, Texas	Texas	196429
8/6/13 04:13	Monroeville, Pennsylvania	Pennsylvania	28400
8/6/13 21:10	Clarkston, Washington	Washington	7355
8/6/13 22:10	Lehi, Utah	Utah	54382
8/7/13 08:05	Lake Wales, Florida	Florida	14916
8/7/13 20:50	West Palm beach, Florida	Florida	102436
8/7/13 22:00	Poteau, Oklahoma	Oklahoma	8590
8/7/13 22:25	Seattle, Washington	Washington	652405
8/8/13 21:00	Miami, Florida	Florida	417650
8/8/13 21:00	Phoenix, Arizona	Arizona	1513367
8/8/13 21:18	Everett, Washington	Washington	105370
8/8/14 00:45	Safety Harbor, Florida	Florida	17139
8/9/13 11:00	Merced, California	California	81102
8/9/13 22:10	Gloucester, Massachusetts	Massachusetts	29393
8/9/13 23:00	Centerville, Georgia	Georgia	7568
9/1/13 19:30	Worthington, Ohio	Ohio	13837
9/10/13 23:00	Warwick, Rhode Island	Rhode Island	81971
9/11/13 20:30	Myrtle beach, South Carolina	South Carolina	29175
9/12/13 01:38	Moreno Valley, California	California	201175
9/12/13 21:30	Tacoma, Washington	Washington	203446
9/13/13 20:20	Webster, Iowa	Iowa	7877
9/13/13 21:10	Phoenix, Arizona	Arizona	1513367
9/13/13 22:00	Bryan, Texas	Texas	78709
9/14/13 04:00	Lake Worth, Florida	Florida	36000
9/14/13 12:00	Frankfort, Kentucky	Kentucky	27453
9/14/13 21:00	Fredericksburg, Virginia	Virginia	28132
9/14/13 22:00	College Station, Texas	Texas	100050
9/14/13 22:00	Lafayette, Indiana	Indiana	70373
9/15/13 09:30	Miami, Florida	Florida	417650
9/16/13 23:00	San Diego, California	California	1355896
9/17/13 15:30	Mesa, Arizona	Arizona	457587
9/17/13 16:45	Memphis, Tennessee	Tennessee	653450
9/18/13 21:05	Baltimore, Maryland	Maryland	622104
9/18/13 22:30	Suwanee, Georgia	Georgia	17688
9/18/13 23:50	Cumming, Georgia	Georgia	5613
9/19/13 11:00	Berlin, Maryland	Maryland	4562
9/19/13 20:05	Northville, New York	New York	1087
9/2/13 02:30	Greenbelt, Maryland	Maryland	23753
9/2/13 17:00	Seatac, Washington	Washington	27875
9/2/13 19:07	Goodyear, Arizona	Arizona	72864
9/2/13 19:18	Holyoke, Massachusetts	Massachusetts	40249
9/22/13 21:00	Jackson, Wisconsin	Wisconsin	6740
4/29/14 23:59	Ontario, California	California	167500
4/3/14 12:00	Palm Desert, California	California	50508
4/3/14 14:00	Surprise, Arizona	Arizona	123546
4/30/13 22:00	Bastrop, Texas	Texas	7554
4/30/14 21:00	Tallahassee, Florida	Florida	186411
4/4/13 21:55	Oceanside, California	California	172794
4/4/14 00:30	Perryville, Kentucky	Kentucky	758
4/5/13 20:30	Kitty Hawk, North Carolina	North Carolina	3383
4/5/14 18:30	Hobbs, New Mexico	New Mexico	36041
4/5/14 18:45	Longboat Key, Florida	Florida	7082
4/6/13 10:59	Mesa, Arizona	Arizona	457587
4/6/14 21:00	Melbourne Beach, Florida	Florida	3137
4/8/14 23:00	Montello, Wisconsin	Wisconsin	1471
4/9/13 21:15	Santa Barbara, California	California	90412
4/9/13 21:50	Columbus, Ohio	Ohio	822553
4/9/14 08:45	Las Cruces, New Mexico	New Mexico	101324
4/9/14 11:30	Kenai, Alaska	Alaska	7452
4/9/14 20:40	Orange, California	California	139969
4/9/14 21:32	Bogart, Georgia	Georgia	1043
4/9/14 23:48	Chicago, Illinois	Illinois	2718782
5/1/13 03:20	Stillwater, Oklahoma	Oklahoma	47186
5/1/13 20:00	New Haven, Connecticut	Connecticut	130660
5/1/14 05:15	Beaverdam, Ohio	Ohio	375
5/1/14 23:00	Ellijay, Georgia	Georgia	1637
5/1/14 23:10	Flower Mound, Texas	Texas	68609
5/10/13 20:00	Philadelphia, Pennsylvania	Pennsylvania	1553165
5/10/14 03:45	Oceanside, California	California	172794
5/10/14 22:00	Gloucester, Massachusetts	Massachusetts	29393
5/11/13 19:00	Miami, Florida	Florida	417650
5/11/13 23:58	New York, New York	New York	8405837
5/11/14 22:00	New York, New York	New York	8405837
5/11/14 23:30	Portland, Oregon	Oregon	609456
5/12/13 23:35	Ogilvie, Minnesota	Minnesota	361
5/13/13 22:35	San Diego, California	California	1355896
5/14/13 20:15	Parkersburg, West Virginia	West Virginia	31186
5/14/13 21:00	Reidsville, North Carolina	North Carolina	14162
5/15/13 23:15	Peoria, Arizona	Arizona	162592
5/16/14 22:00	Middletown, Connecticut	Connecticut	47333
5/17/13 19:00	Glen Cove, New York	New York	27191
5/17/13 22:20	Hamburg, Pennsylvania	Pennsylvania	4288
5/17/13 22:30	Neenah, Wisconsin	Wisconsin	25892
5/18/13 20:55	Moore, Oklahoma	Oklahoma	58414
5/18/13 22:45	Califon, New Jersey	New Jersey	1060
5/18/14 00:45	Hilton, New York	New York	5980
5/18/14 03:20	Portland, Oregon	Oregon	609456
5/18/14 21:50	Powder Springs, Georgia	Georgia	14411
5/19/13 21:30	Columbus, Ohio	Ohio	822553
5/19/14 22:05	Manchester, Ohio	Ohio	1984
5/2/14 21:45	Scottsdale, Arizona	Arizona	226918
5/2/14 22:45	Parma, Ohio	Ohio	80429
5/20/14 20:30	Peabody, Massachusetts	Massachusetts	52044
5/20/14 21:30	Cameron, Missouri	Missouri	9868
5/20/14 22:00	Port St. Lucie, Florida	Florida	171016
5/20/14 22:05	Yakima, Washington	Washington	93257
5/21/14 21:45	Cottage Grove, Oregon	Oregon	9795
5/22/13 07:00	Hayward, California	California	151574
5/22/13 19:02	Lubbock, Texas	Texas	239538
5/23/14 22:30	Boydton, Virginia	Virginia	423
5/23/14 22:40	Athens, Ohio	Ohio	24122
5/24/14 00:43	Plain Dealing, Louisiana	Louisiana	1000
5/24/14 23:00	Clear Lake, Minnesota	Minnesota	601
5/25/14 19:30	Worcester, Massachusetts	Massachusetts	182544
5/25/14 20:00	Phoenix, Arizona	Arizona	1513367
5/25/14 21:22	Harrisburg, Pennsylvania	Pennsylvania	49188
5/25/14 22:30	University Place, Washington	Washington	32040
5/25/14 23:00	San Clemente, California	California	65040
5/26/13 20:00	Carlsbad, New Mexico	New Mexico	27653
5/26/13 20:55	Orlando, Florida	Florida	255483
5/26/13 21:38	Ashley, Pennsylvania	Pennsylvania	2751
5/26/13 22:05	Woodstock, Georgia	Georgia	26890
7/6/14 21:00	Queen Creek, Arizona	Arizona	29673
7/7/13 21:00	Paducah, Kentucky	Kentucky	25018
7/7/13 21:30	Countryside, Illinois	Illinois	5965
7/7/13 21:50	Charleston, West Virginia	West Virginia	50821
7/7/14 21:00	Wilmington, North Carolina	North Carolina	112067
7/7/14 23:00	Shortsville, New York	New York	1431
7/8/13 04:45	Portland, Maine	Maine	66318
7/8/13 21:30	Barrington, New Jersey	New Jersey	6878
7/8/14 22:35	Carol Stream, Illinois	Illinois	40379
7/9/14 10:00	Buhl, Idaho	Idaho	4214
7/9/14 23:00	Easton, Pennsylvania	Pennsylvania	27073
8/10/13 09:00	Austin, Texas	Texas	885400
8/10/13 22:00	Medina, Ohio	Ohio	26570
8/10/13 22:00	Sheboygan, Wisconsin	Wisconsin	48725
8/10/13 23:10	Auburn, Maine	Maine	22987
8/11/13 22:40	Melbourne, Florida	Florida	668
8/11/13 23:30	Hazen, North Dakota	North Dakota	2404
8/12/13 02:50	Dallas, North Carolina	North Carolina	4531
8/12/13 04:30	Oxford, Ohio	Ohio	21470
8/12/13 04:45	Litchfield Park, Arizona	Arizona	5306
8/12/13 21:30	Jefferson, Ohio	Ohio	3070
8/12/13 22:25	Stevensville, Michigan	Michigan	1119
8/13/13 21:45	Vancouver, Washington	Washington	167405
8/14/13 19:00	Alma, Arkansas	Arkansas	5523
8/14/13 20:20	Seminary, Mississippi	Mississippi	314
8/14/13 22:30	Bakersfield, California	California	363630
8/15/13 12:00	Stow, Ohio	Ohio	34768
8/15/13 21:00	Ramsey, Minnesota	Minnesota	24935
8/15/13 22:00	Round Rock, Texas	Texas	109821
8/15/13 22:55	Forks, Washington	Washington	3688
8/16/13 20:00	Lebanon, Tennessee	Tennessee	28408
8/16/13 21:45	Gahanna, Ohio	Ohio	34051
8/17/13 20:30	Evansville, Indiana	Indiana	120310
8/17/13 21:10	Shepherdstown, West Virginia	West Virginia	2140
8/17/13 23:00	Heyburn, Idaho	Idaho	3170
8/18/13 05:30	Austin, Texas	Texas	885400
8/18/13 22:23	Lake Jackson, Texas	Texas	27394
8/19/13 21:00	Chicago, Illinois	Illinois	2718782
8/2/13 20:30	Flagstaff, Arizona	Arizona	68667
8/2/13 21:00	Gulf Shores, Alabama	Alabama	10765
8/2/13 21:30	Huntington, West Virginia	West Virginia	49177
8/2/14 18:00	Indio, California	California	83539
8/2/14 21:50	Pleasant Prairie, Wisconsin	Wisconsin	20173
8/2/14 23:30	Oak Ridge, Tennessee	Tennessee	29419
8/20/13 20:30	Hannibal, Missouri	Missouri	17883
8/21/13 21:50	Rhinebeck, New York	New York	2636
8/21/13 22:30	New York, New York	New York	8405837
8/22/13 20:30	Richmond, Minnesota	Minnesota	1425
8/23/13 20:30	Johnstown, Colorado	Colorado	12093
8/23/13 23:45	Marco Island, Florida	Florida	17163
8/24/13 21:00	New York, New York	New York	8405837
8/24/13 21:20	Philadelphia, Pennsylvania	Pennsylvania	1553165
8/24/13 21:30	Lowell, Massachusetts	Massachusetts	108861
8/24/13 21:35	Lisle, Illinois	Illinois	22757
8/24/13 23:05	Toledo, Ohio	Ohio	282313
8/25/13 19:00	Weaverville, North Carolina	North Carolina	3856
8/25/13 19:50	Syracuse, New York	New York	144669
8/28/13 22:00	Shawnee, Oklahoma	Oklahoma	30975
8/29/13 05:00	Phoenix, Arizona	Arizona	1513367
8/29/13 11:56	Indianapolis, Indiana	Indiana	843393
8/29/13 19:16	Torrance, California	California	147478
8/3/13 21:30	Dyersville, Iowa	Iowa	4115
8/3/13 22:00	Oak Harbor, Ohio	Ohio	2744
8/3/13 22:20	Hoffman Estates, Illinois	Illinois	52398
8/3/13 23:00	Monrovia, California	California	37101
8/3/13 23:30	San Jose, California	California	998537
8/30/13 20:35	West Haven, Connecticut	Connecticut	55046
8/30/13 21:30	Mendota Heights, Minnesota	Minnesota	11172
8/30/13 22:45	Vallejo, California	California	118837
8/31/13 12:45	Murfreesboro, Tennessee	Tennessee	117044
9/23/13 20:50	Denver, Colorado	Colorado	649495
9/23/13 23:15	Neillsville, Wisconsin	Wisconsin	2442
9/24/13 19:45	Mokena, Illinois	Illinois	19172
9/26/13 07:30	New Britain, Connecticut	Connecticut	72939
9/26/13 20:55	Alameda, California	California	76419
9/27/13 11:30	Hilliard, Ohio	Ohio	31012
9/27/13 19:00	Smyrna, Tennessee	Tennessee	43060
9/27/13 21:20	Myrtle Beach, South Carolina	South Carolina	29175
9/27/13 21:43	Lawndale, California	California	33230
9/27/13 22:00	Berlin Heights, Ohio	Ohio	701
9/27/13 22:00	Lewistown, Montana	Montana	5902
9/28/13 16:00	Boise, Idaho	Idaho	214237
9/28/13 19:30	Clarksville, Tennessee	Tennessee	142357
9/28/13 20:15	Canal Winchester, Ohio	Ohio	7543
9/28/13 20:55	Coldwater, Mississippi	Mississippi	1626
9/28/13 21:00	Niagara Falls, New York	New York	49468
9/28/13 21:40	Lafayette, Louisiana	Louisiana	124276
9/3/13 22:44	Chittenango, New York	New York	5042
9/30/13 01:30	Amesbury, Massachusetts	Massachusetts	16650
9/30/13 22:30	Glen Gardner, New Jersey	New Jersey	1685
9/4/13 19:40	Malibu, California	California	12861
9/4/13 21:09	San Diego, California	California	1355896
9/4/13 23:30	Campbell, California	California	40584
9/5/13 19:00	Gallatin, Tennessee	Tennessee	32307
9/5/13 21:00	Emerald Isle, North Carolina	North Carolina	3714
9/5/13 22:00	Pittsburgh, Pennsylvania	Pennsylvania	305841
9/5/13 23:30	Surfside Beach, South Carolina	South Carolina	4119
9/6/13 00:48	Celina, Texas	Texas	6744
9/6/13 09:35	Victoria, Minnesota	Minnesota	8030
9/6/13 21:15	Johns Creek, Georgia	Georgia	82788
9/6/13 21:25	Prosser, Washington	Washington	5796
9/7/13 01:15	Tampa, Florida	Florida	352957
9/7/13 09:45	Montpelier, Vermont	Vermont	7755
9/7/13 13:00	Cass Lake, Minnesota	Minnesota	747
9/7/13 22:55	Manchester, New Hampshire	New Hampshire	110378
9/8/13 06:15	Killeen, Texas	Texas	137147
9/8/13 22:00	Derby, Kansas	Kansas	23047
9/9/13 00:15	Norfolk, Virginia	Virginia	246139
9/9/13 21:00	Gainesville, Florida	Florida	127488
5/26/13 22:45	Hudsonville, Michigan	Michigan	7263
5/26/14 12:30	Grass Valley, California	California	12793
5/26/14 22:30	Oshkosh, Wisconsin	Wisconsin	66778
5/27/13 20:55	Torrington, Connecticut	Connecticut	35611
5/27/14 03:05	La Grande, Oregon	Oregon	13074
5/27/14 22:04	North Myrtle Beach, South Carolina	South Carolina	14827
5/28/13 10:00	Franklin, Georgia	Georgia	976
5/28/13 22:00	Bridgman, Michigan	Michigan	2269
5/28/13 22:00	Kewaunee, Wisconsin	Wisconsin	2921
5/28/14 22:00	Calistoga, California	California	5254
5/29/13 04:00	Palm Beach Gardens, Florida	Florida	50699
5/29/13 23:00	East Bethel, Minnesota	Minnesota	11607
5/29/14 21:30	Charlotte, North Carolina	North Carolina	792862
5/3/13 21:45	Burlington, Washington	Washington	8499
5/3/14 21:00	Grayson, Georgia	Georgia	2710
5/3/14 21:05	Lombard, Illinois	Illinois	43907
5/30/13 17:00	Gilbert, Arizona	Arizona	229972
5/30/14 00:30	Woodridge, Illinois	Illinois	33408
5/30/14 16:50	Las Vegas, Nevada	Nevada	603488
5/31/13 22:00	Austin, Texas	Texas	885400
5/31/14 22:15	Bend, Oregon	Oregon	81236
5/31/14 23:00	Elburn, Illinois	Illinois	5661
5/4/14 21:10	Schwenksville, Pennsylvania	Pennsylvania	1391
5/4/14 22:00	Jackson, Tennessee	Tennessee	67685
5/5/14 20:35	Charlotte, North Carolina	North Carolina	792862
5/6/13 22:00	St. Albans, Vermont	Vermont	6876
5/8/13 22:45	Palm Desert, California	California	50508
5/9/13 18:00	Kalamazoo, Michigan	Michigan	75548
6/1/13 09:30	Pittsfield, Massachusetts	Massachusetts	44057
6/1/13 21:30	Louisburg, Kansas	Kansas	4299
6/1/13 22:15	Citrus Heights, California	California	85285
6/1/14 20:30	Lakewood, Washington	Washington	59097
6/1/14 21:27	Greensboro, North Carolina	North Carolina	279639
6/10/13 13:00	Louisburg, North Carolina	North Carolina	3488
6/10/14 22:00	Kennesaw, Georgia	Georgia	32001
6/11/13 21:30	Huntsville, Alabama	Alabama	186254
6/11/13 22:00	Oak Island, North Carolina	North Carolina	7216
6/11/14 22:45	Indianapolis, Indiana	Indiana	843393
6/12/13 23:02	Louisa, Kentucky	Kentucky	2482
6/12/14 22:30	Myrtle Beach, South Carolina	South Carolina	29175
6/12/14 23:00	East Wenatchee, Washington	Washington	13477
6/12/14 23:00	Surfside Beach, South Carolina	South Carolina	4119
6/13/14 21:05	Boise, Idaho	Idaho	214237
6/14/13 02:15	Whitehall, Michigan	Michigan	2698
6/14/14 13:50	Des Moines, Iowa	Iowa	207510
6/14/14 19:00	Purcellville, Virginia	Virginia	8606
6/14/14 23:00	Easley, South Carolina	South Carolina	20300
6/15/13 21:00	Canton, Ohio	Ohio	72535
6/15/13 21:00	Menifee, California	California	83447
6/15/13 22:25	Grandview, Washington	Washington	11117
6/15/14 20:00	Charlotte, North Carolina	North Carolina	792862
6/15/14 21:15	Newport Beach, California	California	87273
6/15/14 22:19	Steger, Illinois	Illinois	9565
6/16/13 22:00	Holland, Ohio	Ohio	1677
6/16/14 20:00	Celina, Tennessee	Tennessee	1489
6/16/14 21:30	Columbus, Ohio	Ohio	822553
6/18/13 17:00	Woonsocket, Rhode Island	Rhode Island	41026
6/18/13 22:00	Nogales, Arizona	Arizona	20456
6/18/14 02:25	Los Angeles, California	California	3884307
6/18/14 21:30	Wichita Falls, Texas	Texas	104898
6/19/13 01:30	Blythe, California	California	19832
6/19/13 22:30	Pigeon Forge, Tennessee	Tennessee	6036
6/2/13 01:20	Ridgeway, South Carolina	South Carolina	311
6/2/13 21:10	Tinley Park, Illinois	Illinois	57282
6/20/14 20:45	O'Fallon, Missouri	Missouri	82809
6/20/14 21:00	Washington, District of Columbia	District of Columbia	646449
6/20/14 22:51	Savannah, Georgia	Georgia	142772
8/31/13 22:20	Hillsboro, Oregon	Oregon	97368
8/4/13 22:00	Pekin, Illinois	Illinois	34081
8/4/13 22:20	Portland, Oregon	Oregon	609456
8/4/14 22:00	Gastonia, North Carolina	North Carolina	73209
8/5/13 09:28	Dayton, Ohio	Ohio	143355
8/5/13 22:01	Valdosta, Georgia	Georgia	56481
8/5/13 22:05	Shoreline, Washington	Washington	54790
8/5/13 23:00	Farmerville, Louisiana	Louisiana	3815
8/6/13 15:23	Los Angeles, California	California	3884307
8/6/13 21:00	Tucson, Arizona	Arizona	526116
8/6/13 22:50	Lewiston, Maine	Maine	36437
8/6/14 23:10	Madison, Wisconsin	Wisconsin	243344
8/7/13 11:45	Woodbury, Minnesota	Minnesota	65656
8/7/13 20:00	Boca Raton, Florida	Florida	89407
8/7/13 20:29	New York, New York	New York	8405837
8/7/13 20:45	Pompano Beach, Florida	Florida	104410
